Title,Named-entity,Sentence
Vladimir Putin,Infobox,Infobox officeholder name              Vladimir Putin native_name        image             Vladimir Putin 17-11-2021 (cropped).jpg caption           Putin in 2021 office1           President of Russia term_start1       7 May 2012 term_end1         predecessor1      Dmitry Medvedev successor1        primeminister1     term_start2       7 May 2000 term_end2         7 May 2008Acting: 31 December 1999  7 May 2000 predecessor2      Boris Yeltsin successor2        Dmitry Medvedev primeminister2     office3           Prime Minister of Russia term_start3       8 May 2008 term_end3         7 May 2012 predecessor3      Viktor Zubkov successor3        Dmitry Medvedev president3        Dmitry Medvedev 1blankname3       First Deputy 1namedata3         term_start4       9 August 1999 term_end4         7 May 2000 predecessor4      Sergei Stepashin successor4        Mikhail Kasyanov president4        Boris Yeltsin 1blankname4       First Deputy 1namedata4         office5           Secretary of the Security Council of Russia term_start5       9 March 1999 term_end5         9 August 1999 president5        Boris Yeltsin predecessor5      Nikolay Bordyuzha successor5        Sergei Ivanov office6           Director of the Federal Security Service term_start6       25 July 1998 term_end6         29 March 1999 president6        Boris Yeltsin predecessor6      Nikolay Kovalyov successor6        Nikolai Patrushev office7           Leader of All-Russia People's Front term_start7       12 June 2013 term_end7         predecessor7      Office established office8           Chairman of the Council of Ministers of the Union State 1blankname8       Chairman 1namedata8         2blankname8       General Secretary 2namedata8        Pavel Borodin term_start8       27 May 2008 term_end8         18 July 2012 predecessor8      Viktor Zubkov successor8        Dmitry Medvedev office9           Leader of United Russia term_start9       7 May 2008 term_end9         26 May 2012 predecessor9      Boris Gryzlov successor9        Dmitry Medvedev party             Independent (19911995; 20012008; 2012present)
Vladimir Putin,19911995,Infobox officeholder name              Vladimir Putin native_name        image             Vladimir Putin 17-11-2021 (cropped).jpg caption           Putin in 2021 office1           President of Russia term_start1       7 May 2012 term_end1         predecessor1      Dmitry Medvedev successor1        primeminister1     term_start2       7 May 2000 term_end2         7 May 2008Acting: 31 December 1999  7 May 2000 predecessor2      Boris Yeltsin successor2        Dmitry Medvedev primeminister2     office3           Prime Minister of Russia term_start3       8 May 2008 term_end3         7 May 2012 predecessor3      Viktor Zubkov successor3        Dmitry Medvedev president3        Dmitry Medvedev 1blankname3       First Deputy 1namedata3         term_start4       9 August 1999 term_end4         7 May 2000 predecessor4      Sergei Stepashin successor4        Mikhail Kasyanov president4        Boris Yeltsin 1blankname4       First Deputy 1namedata4         office5           Secretary of the Security Council of Russia term_start5       9 March 1999 term_end5         9 August 1999 president5        Boris Yeltsin predecessor5      Nikolay Bordyuzha successor5        Sergei Ivanov office6           Director of the Federal Security Service term_start6       25 July 1998 term_end6         29 March 1999 president6        Boris Yeltsin predecessor6      Nikolay Kovalyov successor6        Nikolai Patrushev office7           Leader of All-Russia People's Front term_start7       12 June 2013 term_end7         predecessor7      Office established office8           Chairman of the Council of Ministers of the Union State 1blankname8       Chairman 1namedata8         2blankname8       General Secretary 2namedata8        Pavel Borodin term_start8       27 May 2008 term_end8         18 July 2012 predecessor8      Viktor Zubkov successor8        Dmitry Medvedev office9           Leader of United Russia term_start9       7 May 2008 term_end9         26 May 2012 predecessor9      Boris Gryzlov successor9        Dmitry Medvedev party             Independent (19911995; 20012008; 2012present)
Vladimir Putin,20012008,Infobox officeholder name              Vladimir Putin native_name        image             Vladimir Putin 17-11-2021 (cropped).jpg caption           Putin in 2021 office1           President of Russia term_start1       7 May 2012 term_end1         predecessor1      Dmitry Medvedev successor1        primeminister1     term_start2       7 May 2000 term_end2         7 May 2008Acting: 31 December 1999  7 May 2000 predecessor2      Boris Yeltsin successor2        Dmitry Medvedev primeminister2     office3           Prime Minister of Russia term_start3       8 May 2008 term_end3         7 May 2012 predecessor3      Viktor Zubkov successor3        Dmitry Medvedev president3        Dmitry Medvedev 1blankname3       First Deputy 1namedata3         term_start4       9 August 1999 term_end4         7 May 2000 predecessor4      Sergei Stepashin successor4        Mikhail Kasyanov president4        Boris Yeltsin 1blankname4       First Deputy 1namedata4         office5           Secretary of the Security Council of Russia term_start5       9 March 1999 term_end5         9 August 1999 president5        Boris Yeltsin predecessor5      Nikolay Bordyuzha successor5        Sergei Ivanov office6           Director of the Federal Security Service term_start6       25 July 1998 term_end6         29 March 1999 president6        Boris Yeltsin predecessor6      Nikolay Kovalyov successor6        Nikolai Patrushev office7           Leader of All-Russia People's Front term_start7       12 June 2013 term_end7         predecessor7      Office established office8           Chairman of the Council of Ministers of the Union State 1blankname8       Chairman 1namedata8         2blankname8       General Secretary 2namedata8        Pavel Borodin term_start8       27 May 2008 term_end8         18 July 2012 predecessor8      Viktor Zubkov successor8        Dmitry Medvedev office9           Leader of United Russia term_start9       7 May 2008 term_end9         26 May 2012 predecessor9      Boris Gryzlov successor9        Dmitry Medvedev party             Independent (19911995; 20012008; 2012present)
Vladimir Putin,Russia,otherparty        All-Russia People's Front (2011present)United Russia (20082012)Unity (19992001)Our Home  Russia(19951999)CPSU (19751991)
Vladimir Putin,20082012)Unity,otherparty        All-Russia People's Front (2011present)United Russia (20082012)Unity (19992001)Our Home  Russia(19951999)CPSU (19751991)
Vladimir Putin,19992001)Our,otherparty        All-Russia People's Front (2011present)United Russia (20082012)Unity (19992001)Our Home  Russia(19951999)CPSU (19751991)
Vladimir Putin,19751991,otherparty        All-Russia People's Front (2011present)United Russia (20082012)Unity (19992001)Our Home  Russia(19951999)CPSU (19751991)
Vladimir Putin,Vladimir Vladimirovich,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Leningrad,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Russian SFSR,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Soviet Union,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,At least 2,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Maria,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Katerina,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Moscow,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Vladimir Spiridonovich Putin,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,Maria Ivanovna Putina,"birth_name        Vladimir Vladimirovich Putin birth_date         birth_place       Leningrad, Russian SFSR, Soviet Union spouse             children          At least 2, Maria and Katerina residence         Novo-Ogaryovo, Moscow father           Vladimir Spiridonovich Putin          mother           Maria Ivanovna Putina"
Vladimir Putin,KGB,"alma_mater        Saint Petersburg State UniversitySaint Petersburg Mining Institute signature         Putin signature.svg website            allegiance         branch            KGB; FSB; Russian Armed Forces serviceyears       19751991 19981999 2000present rank              ColonelSupreme Commander-in-Supreme Commander-in-Chief battles            awards            Order of HonourVladimir Vladimirovich Putin ( He was also the prime minister from 1999 to 2000, and again from 2008 to 2012."
Vladimir Putin,FSB,"alma_mater        Saint Petersburg State UniversitySaint Petersburg Mining Institute signature         Putin signature.svg website            allegiance         branch            KGB; FSB; Russian Armed Forces serviceyears       19751991 19981999 2000present rank              ColonelSupreme Commander-in-Supreme Commander-in-Chief battles            awards            Order of HonourVladimir Vladimirovich Putin ( He was also the prime minister from 1999 to 2000, and again from 2008 to 2012."
Vladimir Putin,Russian Armed Forces,"alma_mater        Saint Petersburg State UniversitySaint Petersburg Mining Institute signature         Putin signature.svg website            allegiance         branch            KGB; FSB; Russian Armed Forces serviceyears       19751991 19981999 2000present rank              ColonelSupreme Commander-in-Supreme Commander-in-Chief battles            awards            Order of HonourVladimir Vladimirovich Putin ( He was also the prime minister from 1999 to 2000, and again from 2008 to 2012."
Vladimir Putin,1999,"alma_mater        Saint Petersburg State UniversitySaint Petersburg Mining Institute signature         Putin signature.svg website            allegiance         branch            KGB; FSB; Russian Armed Forces serviceyears       19751991 19981999 2000present rank              ColonelSupreme Commander-in-Supreme Commander-in-Chief battles            awards            Order of HonourVladimir Vladimirovich Putin ( He was also the prime minister from 1999 to 2000, and again from 2008 to 2012."
Vladimir Putin,2000,"alma_mater        Saint Petersburg State UniversitySaint Petersburg Mining Institute signature         Putin signature.svg website            allegiance         branch            KGB; FSB; Russian Armed Forces serviceyears       19751991 19981999 2000present rank              ColonelSupreme Commander-in-Supreme Commander-in-Chief battles            awards            Order of HonourVladimir Vladimirovich Putin ( He was also the prime minister from 1999 to 2000, and again from 2008 to 2012."
